employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority
e004083,2023-01-16,2023-02-17,Sales,Male,Asian,S1,False
e004084,2023-01-25,2023-04-12,Administrative,Female,Asian,IC1,False
e004085,2023-01-30,2023-03-16,Production,Female,Asian,IC3,False
e004086,2023-01-19,2024-02-22,Sales,Female,Hispanic,S1,True
e004087,2023-01-04,2024-03-08,Sales,Female,Hispanic,IC6,True
e004088,2023-01-30,,Administrative,Non-binary,Asian,M4,False
e004089,2023-01-30,2024-02-21,Sales,Female,White,IC1,False
e004090,2023-01-04,2023-02-28,Sales,Female,Hispanic,IC9,True
e004091,2023-01-11,,Production,Male,Black,S2,True
e004092,2023-01-10,,Administrative,Female,Hispanic,S2,True
e004093,2023-01-31,,Sales,Female,Black,S3,True
e004094,2023-01-25,,Production,Female,Asian,S2,False
e004095,2023-01-27,2024-11-19,Sales,Female,Asian,M5,False
e004096,2023-02-20,,Production,Female,Black,S1,True
e004097,2023-02-17,2024-03-07,Sales,Female,Asian,IC4,False
e004098,2023-02-20,2024-01-11,Sales,Female,Hispanic,S1,True
e004099,2023-02-13,,Sales,Male,White,S1,False
e004100,2023-02-03,2024-05-14,Sales,Male,Asian,S2,False
e004101,2023-02-03,,Sales,Male,White,IC4,False
e004102,2023-02-14,,Administrative,Male,Black,S1,True
e004103,2023-02-06,,Production,Male,White,IC6,False
e004104,2023-02-09,2024-05-14,Sales,Female,Hispanic,IC6,True
e004105,2023-02-15,,Administrative,Female,White,IC4,False
e004106,2023-02-23,,Sales,Female,White,S2,False
e004107,2023-02-07,,Administrative,Female,White,IC2,False
e004108,2023-02-23,,Production,Female,Hispanic,IC4,True
e004109,2023-02-28,,Sales,Female,White,M5,False
e004110,2023-02-08,2023-04-17,Production,Male,Black,IC3,True
e004111,2023-02-07,2024-03-22,Sales,Female,Hispanic,IC2,True
e004112,2023-02-14,,Sales,Male,Asian,S2,False
e004113,2023-02-28,2024-04-15,Production,Female,Hispanic,IC1,True
e004114,2023-02-16,,Administrative,Male,Asian,IC6,False
e004115,2023-02-07,,Production,Male,Black,IC4,True
e004116,2023-02-20,2023-03-17,Sales,Female,Black,S1,True
e004117,2023-02-02,2023-12-27,Administrative,Male,Black,M5,True
e004118,2023-02-16,2024-09-10,Production,Female,White,IC8,False
e004119,2023-02-22,2023-04-10,Sales,Male,White,IC2,False
e004120,2023-02-10,2023-07-10,Production,Female,White,IC4,False
e004121,2023-02-28,,Administrative,Female,Asian,IC4,False
e004122,2023-02-14,2023-09-14,Sales,Male,Hispanic,S2,True
e004123,2023-02-03,2024-02-26,Sales,Female,Black,IC8,True
e004124,2023-02-03,,Administrative,Female,Black,S2,True
e004125,2023-02-28,2023-07-07,Sales,Male,Black,S3,True
e004126,2023-02-02,2023-09-22,Sales,Male,White,IC5,False
e004127,2023-02-08,,Production,Non-binary,Asian,M7,False
e004128,2023-02-24,2024-10-14,Administrative,Female,Asian,IC1,False
e004129,2023-02-15,,Production,Female,Black,IC7,True
e004130,2023-02-22,,Sales,Female,Black,IC4,True
e004131,2023-02-15,2023-03-23,Administrative,Female,Asian,IC8,False
e004132,2023-02-27,2023-09-29,Administrative,Female,Asian,IC2,False
e004133,2023-02-15,2023-04-13,Production,Female,White,IC1,False
e004134,2023-02-16,2024-05-14,Sales,Male,Black,S3,True
e004135,2023-02-27,,Production,Female,Asian,IC2,False
e004136,2023-02-27,2024-09-19,Administrative,Female,Hispanic,IC4,True
e004137,2023-02-10,,Sales,Female,White,IC2,False
e004138,2023-02-15,2023-06-01,Production,Female,Hispanic,IC1,True
e004139,2023-02-08,2023-03-21,Administrative,Male,Hispanic,IC1,True
e004140,2023-02-24,,Sales,Female,Asian,IC3,False
e004141,2023-02-27,,Administrative,Female,Black,IC4,True
e004142,2023-02-24,2024-06-05,Sales,Male,White,IC1,False
e004143,2023-02-15,2024-06-20,Production,Female,Asian,IC5,False
e004144,2023-02-09,,Administrative,Female,Black,IC3,True
e004145,2023-02-28,2023-05-10,Sales,Male,Asian,IC1,False
e004146,2023-02-21,2023-09-28,Administrative,Non-binary,Asian,S3,False
e004147,2023-02-02,2023-03-06,Sales,Female,Black,IC2,True
e004148,2023-02-10,,Sales,Female,Asian,S3,False
e004149,2023-02-14,2024-04-26,Administrative,Female,Hispanic,IC1,True
e004150,2023-02-06,,Sales,Non-binary,Black,IC3,True
e004151,2023-02-13,,Production,Female,White,IC7,False
e004152,2023-02-06,2024-10-16,Administrative,Female,White,M4,False
e004153,2023-02-13,,Sales,Female,Asian,M6,False
e004154,2023-02-20,2023-10-05,Sales,Male,Asian,IC1,False
e004155,2023-02-21,2024-02-07,Sales,Female,Asian,IC2,False
e004156,2023-02-14,2023-03-13,Production,Male,Asian,IC6,False
e004157,2023-02-27,,Sales,Female,Asian,S1,False
e004158,2023-02-13,,Administrative,Female,Black,M5,True
e004159,2023-02-13,,Sales,Female,Asian,IC3,False
e004160,2023-02-06,,Production,Male,Hispanic,IC6,True
e004161,2023-02-24,2024-02-12,Sales,Male,Black,IC5,True
e004162,2023-02-22,2023-05-03,Production,Male,Asian,S3,False
e004163,2023-02-17,,Sales,Female,White,IC2,False
e004164,2023-02-22,,Production,Female,Asian,IC6,False
e004165,2023-02-06,2023-11-15,Sales,Male,Hispanic,IC5,True
e004166,2023-02-13,,Sales,Female,White,IC6,False
e004167,2023-02-14,,Production,Male,Hispanic,S2,True
e004168,2023-02-16,2023-04-25,Administrative,Female,Asian,S1,False
e004169,2023-02-20,2024-10-09,Sales,Female,Asian,IC2,False
e004170,2023-02-07,2023-06-07,Production,Non-binary,Black,IC1,True
e004171,2023-02-16,2023-11-10,Sales,Male,Black,IC4,True
e004172,2023-02-07,,Production,Male,Asian,S1,False
e004173,2023-02-14,,Administrative,Female,White,IC3,False
e004174,2023-02-17,2023-05-29,Administrative,Non-binary,Hispanic,IC7,True
e004175,2023-02-06,2024-05-28,Production,Male,Hispanic,S1,True
e004176,2023-02-22,,Sales,Male,Asian,IC3,False
e004177,2023-02-09,2024-10-15,Sales,Female,Hispanic,S2,True
e004178,2023-02-15,2023-06-06,Production,Male,Asian,IC4,False
e004179,2023-02-09,2024-10-09,Sales,Female,Black,IC3,True
e004180,2023-02-20,2024-02-13,Production,Male,Asian,IC1,False
e004181,2023-02-07,2023-04-17,Production,Non-binary,Black,IC8,True
e004182,2023-02-21,,Administrative,Male,White,S3,False
e004183,2023-02-23,2023-06-19,Administrative,Male,White,IC1,False
e004184,2023-02-23,,Sales,Male,Asian,IC5,False
e004185,2023-02-13,2023-06-22,Sales,Female,White,S2,False
e004186,2023-02-21,,Administrative,Male,Asian,S1,False
e004187,2023-02-16,2023-10-09,Sales,Male,Black,M5,True
e004188,2023-02-23,,Production,Male,Black,IC1,True
e004189,2023-02-28,2023-10-03,Production,Female,Black,IC1,True
e004190,2023-02-09,2024-04-12,Sales,Female,Asian,IC7,False
e004191,2023-02-02,2023-05-23,Sales,Male,Asian,IC7,False
e004192,2023-02-20,2023-09-18,Administrative,Female,Asian,IC4,False
e004193,2023-02-20,,Administrative,Female,White,IC2,False
e004194,2023-02-13,2023-05-24,Sales,Female,Asian,IC5,False
e004195,2023-02-28,2024-03-26,Production,Female,Black,S1,True
e004196,2023-02-21,,Production,Male,White,M4,False
e004197,2023-02-17,2024-11-19,Sales,Male,Asian,M6,False
e004198,2023-02-10,,Administrative,Male,Asian,M4,False
e004199,2023-02-07,2023-03-14,Sales,Male,Asian,M5,False
e004200,2023-02-20,2023-09-28,Administrative,Male,White,M4,False
e004201,2023-02-28,2023-04-27,Sales,Female,Hispanic,M4,True
e004202,2023-02-01,,Sales,Male,Black,S1,True
e004203,2023-02-21,2024-04-16,Administrative,Male,White,IC9,False
e004204,2023-02-17,2023-10-09,Administrative,Female,Hispanic,S2,True
e004205,2023-02-24,2023-04-28,Sales,Female,Black,IC6,True
e004206,2023-02-20,2024-06-03,Production,Male,Hispanic,IC4,True
e004207,2023-02-02,,Administrative,Male,Asian,IC3,False
e004208,2023-02-21,,Production,Non-binary,White,IC3,False
e004209,2023-02-02,,Sales,Male,Hispanic,M6,True
e004210,2023-02-28,2023-07-12,Sales,Male,Asian,S3,False
e004211,2023-02-24,,Sales,Female,Asian,IC3,False
e004212,2023-02-09,,Production,Female,White,M4,False
e004213,2023-02-22,2024-04-24,Production,Female,Black,IC6,True
e004214,2023-02-06,,Production,Male,White,IC5,False
e004215,2023-03-01,2023-04-24,Administrative,Female,White,S2,False
e004216,2023-03-16,2023-09-12,Sales,Female,Black,IC4,True
e004217,2023-03-15,2023-09-19,Production,Male,Asian,S2,False
e004218,2023-03-08,,Administrative,Female,White,IC5,False
e004219,2023-03-28,,Sales,Male,Asian,IC3,False
e004220,2023-03-22,2023-06-30,Sales,Male,Black,S3,True
e004221,2023-03-16,2024-10-22,Production,Female,Black,M4,True
e004222,2023-03-30,2024-03-12,Production,Female,Hispanic,IC3,True
e004223,2023-04-06,2023-12-19,Production,Male,Asian,M4,False
e004224,2023-04-11,,Sales,Female,Asian,IC3,False
e004225,2023-04-10,,Production,Male,Asian,M4,False
e004226,2023-04-06,,Sales,Female,Hispanic,IC6,True
e004227,2023-04-26,2023-12-20,Sales,Female,Black,IC3,True
e004228,2023-04-24,,Production,Female,Asian,M6,False
e004229,2023-04-11,,Sales,Female,White,S3,False
e004230,2023-04-28,,Sales,Non-binary,Hispanic,IC8,True
e004231,2023-04-18,,Administrative,Non-binary,Hispanic,IC7,True
e004232,2023-05-05,,Sales,Female,White,S1,False
e004233,2023-05-23,,Sales,Female,Hispanic,IC5,True
e004234,2023-05-18,2023-06-09,Sales,Male,White,IC4,False
e004235,2023-05-19,2023-12-12,Production,Male,White,IC2,False
e004236,2023-05-17,,Sales,Female,Asian,IC3,False
e004237,2023-05-05,2023-09-26,Administrative,Female,Asian,IC5,False
e004238,2023-05-31,,Sales,Female,White,IC8,False
e004239,2023-05-08,,Sales,Female,Asian,IC2,False
e004240,2023-05-25,,Sales,Female,Black,S3,True
e004241,2023-05-11,,Administrative,Female,Black,S3,True
e004242,2023-05-15,,Production,Female,Hispanic,IC2,True
e004243,2023-05-31,,Administrative,Male,Asian,S1,False
e004244,2023-05-17,,Sales,Male,White,IC7,False
e004245,2023-05-23,,Sales,Female,Asian,M5,False
e004246,2023-05-23,,Production,Male,Asian,M5,False
e004247,2023-05-22,,Sales,Female,Hispanic,IC6,True
e004248,2023-05-22,,Production,Female,Black,S2,True
e004249,2023-05-01,2024-04-25,Administrative,Male,Black,IC2,True
e004250,2023-05-17,,Production,Female,Hispanic,IC1,True
e004251,2023-05-08,2024-06-24,Sales,Male,White,IC4,False
e004252,2023-05-04,2023-11-16,Administrative,Female,Hispanic,IC5,True
e004253,2023-05-11,,Sales,Female,Asian,IC5,False
e004254,2023-05-09,,Sales,Female,Asian,IC7,False
e004255,2023-05-17,,Production,Male,White,IC1,False
e004256,2023-05-05,2023-06-26,Administrative,Female,Black,S1,True
e004257,2023-05-23,,Production,Female,White,IC5,False
e004258,2023-05-08,2023-09-26,Production,Male,Asian,IC3,False
e004259,2023-05-19,2024-02-14,Production,Female,White,S2,False
e004260,2023-05-10,,Production,Male,Black,M5,True
e004261,2023-05-19,,Administrative,Non-binary,Asian,IC7,False
e004262,2023-05-03,,Sales,Male,White,IC2,False
e004263,2023-05-22,2023-11-09,Sales,Female,Hispanic,M5,True
e004264,2023-05-08,,Production,Male,Black,IC6,True
e004265,2023-05-31,,Sales,Female,Asian,IC3,False
e004266,2023-05-22,,Sales,Male,Hispanic,M5,True
e004267,2023-05-31,,Administrative,Female,Hispanic,IC4,True
e004268,2023-05-08,2024-04-04,Sales,Female,Asian,M5,False
e004269,2023-05-02,,Sales,Male,Hispanic,IC1,True
e004270,2023-05-25,2023-07-05,Sales,Non-binary,Asian,IC9,False
e004271,2023-05-18,2023-06-23,Sales,Female,Hispanic,M4,True
e004272,2023-05-24,,Sales,Female,Black,S3,True
e004273,2023-05-24,2024-05-17,Sales,Male,Asian,IC4,False
e004274,2023-05-11,2023-10-02,Production,Male,Asian,S1,False
e004275,2023-05-16,2024-03-08,Production,Male,Hispanic,S2,True
e004276,2023-05-12,,Administrative,Female,Black,IC8,True
e004277,2023-05-05,,Administrative,Female,Hispanic,M4,True
e004278,2023-05-09,2024-01-15,Administrative,Male,White,IC3,False
e004279,2023-05-22,,Administrative,Female,Hispanic,S1,True
e004280,2023-05-08,,Production,Male,Hispanic,M7,True
e004281,2023-05-25,2023-06-02,Sales,Male,Black,M4,True
e004282,2023-05-18,,Sales,Female,Black,IC5,True
e004283,2023-05-30,,Sales,Male,Hispanic,IC2,True
e004284,2023-05-09,,Sales,Male,Black,IC2,True
e004285,2023-05-30,,Sales,Female,White,IC4,False
e004286,2023-05-16,2024-02-21,Sales,Male,White,S2,False
e004287,2023-05-23,,Administrative,Male,White,IC6,False
e004288,2023-05-24,,Sales,Female,White,IC3,False
e004289,2023-05-26,,Production,Female,Black,S3,True
e004290,2023-05-17,,Production,Male,Asian,IC4,False
e004291,2023-05-19,2024-11-15,Sales,Female,Asian,M4,False
e004292,2023-05-08,2024-03-21,Administrative,Male,Hispanic,S3,True
e004293,2023-05-29,2023-10-25,Sales,Male,Asian,S1,False
e004294,2023-05-26,2024-01-04,Production,Male,Black,IC5,True
e004295,2023-06-29,,Sales,Female,White,IC3,False
e004296,2023-06-16,2024-04-15,Production,Male,White,IC6,False
e004297,2023-06-28,,Production,Male,Asian,IC3,False
e004298,2023-06-29,,Sales,Male,Hispanic,IC5,True
e004299,2023-06-27,,Sales,Female,Hispanic,M5,True
e004300,2023-06-22,2023-12-14,Administrative,Male,Black,S2,True
e004301,2023-06-23,2024-06-25,Sales,Male,Asian,M5,False
e004302,2023-06-14,,Sales,Female,White,M4,False
e004303,2023-06-15,,Sales,Male,White,S2,False
e004304,2023-06-20,,Production,Non-binary,Black,IC3,True
e004305,2023-06-29,2024-05-02,Sales,Female,Asian,S3,False
e004306,2023-06-13,,Sales,Female,Asian,IC8,False
e004307,2023-06-08,,Production,Female,Black,IC3,True
e004308,2023-06-28,2023-07-03,Production,Male,Asian,IC2,False
e004309,2023-06-27,,Sales,Female,Asian,IC1,False
e004310,2023-06-27,,Production,Female,Asian,S3,False
e004311,2023-06-13,,Production,Male,Black,M4,True
e004312,2023-06-12,2023-11-22,Administrative,Female,Black,S2,True
e004313,2023-06-09,,Production,Female,Hispanic,IC3,True
e004314,2023-06-14,,Sales,Female,White,IC7,False
e004315,2023-06-20,,Administrative,Female,White,IC1,False
e004316,2023-06-02,2024-02-21,Production,Male,Asian,S3,False
e004317,2023-06-22,,Sales,Male,Black,IC2,True
e004318,2023-06-19,,Production,Non-binary,Asian,M4,False
e004319,2023-06-13,,Production,Female,Asian,IC4,False
e004320,2023-06-29,2023-07-14,Administrative,Male,White,S2,False
e004321,2023-06-28,,Administrative,Non-binary,Hispanic,S3,True
e004322,2023-06-29,2024-04-04,Administrative,Female,Asian,M5,False
e004323,2023-06-28,2024-05-03,Sales,Female,Asian,M8,False
e004324,2023-06-02,,Sales,Male,Black,S3,True
e004325,2023-06-30,2023-11-28,Production,Female,Black,S3,True
e004326,2023-06-15,,Production,Female,White,S3,False
e004327,2023-06-14,,Sales,Female,Black,IC5,True
e004328,2023-06-20,2023-12-25,Production,Non-binary,Black,S2,True
e004329,2023-06-01,2024-10-08,Administrative,Male,Asian,S2,False
e004330,2023-06-29,2024-02-13,Sales,Male,Black,S2,True
e004331,2023-06-14,,Sales,Female,Hispanic,IC1,True
e004332,2023-06-14,2024-02-15,Sales,Female,Hispanic,IC4,True
e004333,2023-06-16,,Administrative,Female,Asian,IC4,False
e004334,2023-06-15,,Administrative,Non-binary,Asian,IC1,False
e004335,2023-06-05,,Production,Female,Hispanic,IC2,True
e004336,2023-06-16,2024-03-13,Administrative,Female,White,IC7,False
e004337,2023-06-02,2024-03-08,Production,Female,Asian,M4,False
e004338,2023-06-23,,Sales,Female,Black,IC3,True
e004339,2023-06-22,,Administrative,Female,Hispanic,M7,True
e004340,2023-06-02,,Production,Male,White,IC3,False
e004341,2023-06-12,2024-04-04,Sales,Female,Asian,M5,False
e004342,2023-06-29,,Sales,Female,Asian,IC6,False
e004343,2023-06-22,2024-02-07,Production,Female,White,M6,False
e004344,2023-06-12,,Sales,Male,Black,M5,True
e004345,2023-06-26,2024-01-05,Sales,Female,Asian,IC2,False
e004346,2023-06-21,2023-11-22,Administrative,Male,White,IC2,False
e004347,2023-06-26,2023-10-12,Administrative,Female,White,IC3,False
e004348,2023-06-30,,Administrative,Female,Asian,IC1,False
e004349,2023-06-30,,Production,Female,Hispanic,IC6,True
e004350,2023-06-06,,Sales,Male,Black,IC2,True
e004351,2023-06-07,,Sales,Female,White,M7,False
e004352,2023-06-26,,Administrative,Female,Black,IC2,True
e004353,2023-06-23,,Production,Male,Asian,M4,False
e004354,2023-06-26,,Production,Female,Black,S2,True
e004355,2023-06-13,,Sales,Female,Asian,S1,False
e004356,2023-06-01,,Production,Female,Asian,IC6,False
e004357,2023-06-08,,Production,Male,Hispanic,IC7,True
e004358,2023-06-29,2024-04-01,Production,Non-binary,Black,S2,True
e004359,2023-06-16,,Administrative,Female,White,M5,False
e004360,2023-06-14,,Sales,Non-binary,White,IC4,False
e004361,2023-06-13,2024-04-29,Production,Male,Asian,IC5,False
e004362,2023-06-27,,Administrative,Female,White,S2,False
e004363,2023-06-15,2024-03-18,Administrative,Male,Asian,IC1,False
e004364,2023-06-22,,Production,Female,Black,IC2,True
e004365,2023-06-13,,Administrative,Male,Asian,IC3,False
e004366,2023-06-28,2023-07-20,Sales,Female,Asian,IC3,False
e004367,2023-06-09,2024-01-02,Sales,Male,Hispanic,IC2,True
e004368,2023-06-19,,Sales,Female,Black,IC5,True
e004369,2023-06-13,,Production,Non-binary,White,IC2,False
e004370,2023-06-01,,Sales,Female,Asian,S1,False
e004371,2023-06-06,2023-07-28,Administrative,Non-binary,Hispanic,IC5,True
e004372,2023-06-21,2024-06-24,Sales,Male,Asian,IC9,False
e004373,2023-06-01,2023-10-03,Administrative,Male,White,IC3,False
e004374,2023-06-12,2023-09-29,Production,Male,Black,S2,True
e004375,2023-06-21,,Production,Female,Black,S1,True
e004376,2023-06-09,,Sales,Male,Asian,M5,False
e004377,2023-06-19,2023-09-18,Production,Female,Hispanic,S1,True
e004378,2023-07-04,2023-10-13,Production,Female,Black,M4,True
e004379,2023-07-07,2023-10-10,Production,Female,Asian,S3,False
e004380,2023-07-18,,Administrative,Female,Asian,IC5,False
e004381,2023-07-11,2023-09-08,Administrative,Male,Black,M5,True
e004382,2023-07-27,2024-01-16,Production,Female,Asian,IC5,False
e004383,2023-07-20,2024-10-01,Production,Female,White,M5,False
e004384,2023-07-20,,Administrative,Female,Black,IC1,True
e004385,2023-07-24,,Administrative,Female,Asian,IC3,False
e004386,2023-07-04,,Administrative,Female,Hispanic,IC7,True
e004387,2023-07-21,,Production,Non-binary,Black,IC5,True
e004388,2023-07-07,2024-04-29,Production,Female,Asian,S1,False
e004389,2023-07-06,,Sales,Female,Hispanic,IC1,True
e004390,2023-07-04,2024-01-26,Administrative,Female,Asian,M6,False
e004391,2023-07-28,,Production,Female,Black,S1,True
e004392,2023-07-11,2024-04-23,Sales,Male,Asian,IC3,False
e004393,2023-07-17,,Production,Male,Black,M5,True
e004394,2023-07-19,2024-06-13,Sales,Non-binary,White,M6,False
e004395,2023-07-21,,Administrative,Female,Asian,IC3,False
e004396,2023-07-07,,Administrative,Female,Asian,S3,False
e004397,2023-07-04,2024-03-14,Production,Female,White,IC2,False
e004398,2023-07-04,,Production,Female,Hispanic,IC3,True
e004399,2023-07-20,2024-11-14,Sales,Male,Asian,IC4,False
e004400,2023-07-13,2023-12-08,Production,Non-binary,White,IC5,False
e004401,2023-07-27,,Administrative,Male,White,IC4,False
e004402,2023-07-27,,Administrative,Female,Hispanic,IC7,True
e004403,2023-07-28,2024-10-29,Sales,Female,Hispanic,IC1,True
e004404,2023-07-04,,Administrative,Male,White,IC4,False
e004405,2023-07-31,2024-03-29,Production,Male,Asian,S3,False
e004406,2023-07-03,,Sales,Male,Hispanic,S2,True
e004407,2023-07-14,2024-02-14,Administrative,Female,Asian,S3,False
e004408,2023-07-19,,Sales,Female,Black,IC4,True
e004409,2023-07-26,,Sales,Male,Black,S1,True
e004410,2023-07-10,,Administrative,Female,Hispanic,S2,True
e004411,2023-07-05,2024-03-28,Administrative,Female,Black,IC3,True
e004412,2023-07-18,,Sales,Male,Hispanic,IC4,True
e004413,2023-07-21,,Sales,Female,Asian,IC2,False
e004414,2023-07-24,2024-10-07,Sales,Male,Asian,IC8,False
e004415,2023-07-14,2024-10-31,Sales,Male,White,S2,False
e004416,2023-07-17,2024-06-11,Sales,Female,White,IC4,False
e004417,2023-07-10,2023-11-20,Administrative,Female,White,S1,False
e004418,2023-07-04,2024-01-26,Sales,Male,Asian,S3,False
e004419,2023-07-21,,Production,Female,Hispanic,S1,True
e004420,2023-07-17,,Administrative,Female,Black,IC6,True
e004421,2023-07-20,2024-09-23,Sales,Non-binary,White,IC7,False
e004422,2023-07-12,,Administrative,Female,White,IC1,False
e004423,2023-07-03,,Administrative,Female,White,M4,False
e004424,2023-07-24,2023-10-23,Production,Male,Asian,IC3,False
e004425,2023-07-10,,Administrative,Female,Asian,IC6,False
e004426,2023-07-18,,Administrative,Female,Black,S3,True
e004427,2023-07-03,,Sales,Female,White,M4,False
e004428,2023-07-05,2024-02-15,Administrative,Female,White,S2,False
e004429,2023-07-27,2024-01-16,Sales,Female,Black,M5,True
e004430,2023-07-25,2023-12-13,Sales,Female,Asian,M7,False
e004431,2023-07-31,2024-06-11,Sales,Female,Asian,S3,False
e004432,2023-07-26,,Administrative,Male,White,IC6,False
e004433,2023-07-05,2023-10-16,Production,Male,Black,IC7,True
e004434,2023-07-20,,Production,Female,White,S1,False
e004435,2023-07-05,,Sales,Female,Asian,IC5,False
e004436,2023-07-24,2024-05-13,Administrative,Female,Asian,IC6,False
e004437,2023-07-07,2024-05-21,Administrative,Non-binary,Black,S2,True
e004438,2023-07-10,,Production,Non-binary,Black,IC3,True
e004439,2023-07-19,,Administrative,Female,Asian,M7,False
e004440,2023-07-18,,Sales,Female,Black,IC4,True
e004441,2023-07-17,,Production,Male,Asian,S3,False
e004442,2023-07-27,2024-04-01,Administrative,Male,Asian,IC3,False
e004443,2023-07-03,2024-04-29,Administrative,Male,Hispanic,IC4,True
e004444,2023-07-25,,Sales,Female,Hispanic,IC7,True
e004445,2023-07-13,,Administrative,Male,White,M5,False
e004446,2023-07-13,2023-10-25,Production,Female,Asian,IC1,False
e004447,2023-07-25,,Sales,Male,Asian,IC1,False
e004448,2023-07-03,2024-05-15,Production,Male,Black,IC4,True
e004449,2023-07-21,,Sales,Female,Black,M5,True
e004450,2023-07-13,2024-02-15,Sales,Male,Black,S1,True
e004451,2023-07-21,,Administrative,Male,Black,IC1,True
e004452,2023-07-07,,Administrative,Male,Black,IC2,True
e004453,2023-07-12,2024-05-22,Sales,Female,White,IC1,False
e004454,2023-07-05,,Administrative,Female,Hispanic,IC1,True
e004455,2023-07-25,,Sales,Female,White,IC3,False
e004456,2023-07-28,,Production,Female,White,S2,False
e004457,2023-07-07,,Sales,Female,Asian,S3,False
e004458,2023-07-27,,Production,Female,Hispanic,IC1,True
e004459,2023-07-07,,Production,Non-binary,Black,IC2,True
e004460,2023-07-17,,Production,Male,White,M5,False
e004461,2023-07-26,,Administrative,Male,Hispanic,S1,True
e004462,2023-07-27,,Administrative,Female,Asian,IC5,False
e004463,2023-07-28,2024-06-04,Sales,Non-binary,Hispanic,IC3,True
e004464,2023-07-27,,Production,Male,Asian,M5,False
e004465,2023-07-05,2024-10-09,Production,Female,Asian,IC3,False
e004466,2023-07-07,,Production,Male,White,S3,False
e004467,2023-07-20,2024-04-10,Production,Female,Asian,M6,False
e004468,2023-07-12,,Sales,Non-binary,Asian,IC2,False
e004469,2023-07-21,,Administrative,Female,Hispanic,S3,True
e004470,2023-07-24,,Administrative,Female,Black,IC7,True
e004471,2023-07-12,,Administrative,Male,Asian,S1,False
e004472,2023-07-12,,Sales,Male,Asian,S3,False
e004473,2023-08-10,2024-05-27,Administrative,Non-binary,White,IC5,False
e004474,2023-08-29,,Sales,Female,Black,IC6,True
e004475,2023-08-24,,Production,Female,Hispanic,IC9,True
e004476,2023-08-04,2024-01-11,Administrative,Non-binary,Hispanic,M4,True
e004477,2023-08-01,2023-11-24,Production,Female,Hispanic,S2,True
e004478,2023-08-03,,Sales,Female,Asian,IC3,False
e004479,2023-08-14,,Administrative,Male,White,M5,False
e004480,2023-08-11,,Production,Female,Black,S3,True
e004481,2023-08-16,2024-02-09,Sales,Male,White,IC3,False
e004482,2023-08-29,,Sales,Female,White,IC2,False
e004483,2023-08-14,,Production,Female,Hispanic,S1,True
e004484,2023-08-18,,Production,Female,Asian,IC3,False
e004485,2023-08-21,,Administrative,Female,Black,M6,True
e004486,2023-08-10,,Administrative,Male,White,IC6,False
e004487,2023-08-09,,Administrative,Female,Black,IC8,True
e004488,2023-08-03,2024-03-01,Sales,Female,Asian,IC4,False
e004489,2023-08-10,2024-01-01,Production,Female,White,IC5,False
e004490,2023-08-18,,Administrative,Non-binary,Asian,S3,False
e004491,2023-08-01,2024-06-26,Administrative,Female,Asian,IC8,False
e004492,2023-08-25,,Sales,Male,Hispanic,IC2,True
e004493,2023-08-10,2024-02-12,Administrative,Male,White,S3,False
e004494,2023-08-31,,Administrative,Female,Black,S3,True
e004495,2023-08-31,2024-06-19,Production,Female,Asian,M5,False
e004496,2023-08-08,,Sales,Male,Asian,IC4,False
e004497,2023-08-25,,Sales,Female,Hispanic,M5,True
e004498,2023-08-11,2024-01-03,Sales,Male,White,IC2,False
e004499,2023-08-14,,Administrative,Non-binary,White,S2,False
e004500,2023-08-28,,Sales,Male,Black,IC4,True
e004501,2023-08-03,,Sales,Male,Asian,S1,False
e004502,2023-08-30,,Sales,Female,Hispanic,IC3,True
e004503,2023-08-16,,Sales,Female,White,M7,False
e004504,2023-08-10,,Sales,Female,White,S1,False
e004505,2023-08-16,,Production,Male,White,M4,False
e004506,2023-08-22,,Sales,Female,White,IC7,False
e004507,2023-08-01,,Administrative,Female,White,IC3,False
e004508,2023-08-01,,Production,Female,Black,IC1,True
e004509,2023-08-09,,Sales,Male,Asian,IC3,False
e004510,2023-08-21,,Sales,Male,Hispanic,IC3,True
e004511,2023-08-24,2023-10-23,Administrative,Female,Black,M4,True
e004512,2023-08-21,2024-06-11,Sales,Female,Asian,IC3,False
e004513,2023-08-09,2024-06-17,Administrative,Male,Asian,IC6,False
e004514,2023-08-16,,Production,Non-binary,Asian,IC4,False
e004515,2023-08-08,,Administrative,Male,White,S3,False
e004516,2023-08-14,2023-11-01,Administrative,Non-binary,White,IC8,False
e004517,2023-08-31,,Sales,Male,Asian,IC1,False
e004518,2023-08-17,,Administrative,Female,Hispanic,S2,True
e004519,2023-08-03,,Administrative,Male,Asian,IC2,False
e004520,2023-08-21,2023-11-13,Sales,Female,White,S1,False
e004521,2023-08-14,,Sales,Male,Hispanic,M7,True
e004522,2023-08-09,,Sales,Female,White,IC2,False
e004523,2023-08-30,,Sales,Male,Hispanic,IC6,True
e004524,2023-08-15,,Administrative,Female,Asian,IC2,False
e004525,2023-08-01,2024-03-08,Sales,Female,Black,IC6,True
e004526,2023-08-31,2024-02-02,Sales,Female,Black,IC1,True
e004527,2023-08-17,,Sales,Female,White,IC3,False
e004528,2023-08-08,2023-11-22,Sales,Male,White,M6,False
e004529,2023-08-09,,Production,Female,Asian,S3,False
e004530,2023-08-18,2023-11-02,Sales,Female,Asian,IC4,False
